SampleNumber,Test,Matrix,TestPrice,CustomerTestPrice,AnalysisTime,AnalysisEmployee,Site,CollectDate,OrderDetails_User1,OrderDetails_User2,CustomerID,ProjectID,Param,Results_Method,Result,Results_Units,RepLimit,Instrument
2023031403-05,Field observations,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,Wave height (lower),ELA-Field observations,,cm,,
2023031403-05,Field observations,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,Wave height (upper),ELA-Field observations,,cm,,
2023031403-05,Field observations,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,White ice layer,ELA-Field observations,,cm,,
2023031403-05,Field observations,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,Wind direction,ELA-Field observations,,,,
2023031403-05,Field observations,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,Wind speed (lower),ELA-Field observations,,km/h,,
2023031403-05,Field observations,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,Wind speed (upper),ELA-Field observations,,km/h,,
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 0.5m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 10m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 1m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 2m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 3m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 4m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 5m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 6m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 7m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 8m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - 9m,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - Air 1,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031403-05,PAR - 375,Lake Water,0,0,,,375 LA CB,3/14/2023,,,Quaternary ammonia compounds,375 Epi/Meta,PAR - Air 2,ELA-PAR,,µmol/m2/s,,PAR 2045
2023031404-01,Alk,Lake Water,4.31,4.31,3/14/2023 12:00:00 AM,shavens,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Alk,ELA-MT100,127.9,µEq/L,,MANTECH MT-100
2023031404-01,Anions,Lake Water,19.28,19.28,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023031404-01,Anions,Lake Water,19.28,19.28,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023031404-01,Archive,Lake Water,0,0,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Archive,ELA-Archive,,,,
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023031404-01,Cations,Lake Water,16.07,16.07,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-01,Chla,Lake Water,11.44,11.44,8/3/2023 12:00:00 AM,eloewen,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Chla,ELA-Chla,3.68,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023031404-01,DIC,Lake Water,9.46,9.46,3/14/2023 12:00:00 AM,shavens,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,DIC,ELA-DIC,204,µmol/L,1.8,LI-850 LI-COR CO2/H20 Gas Analyzer
2023031404-01,NH3,Lake Water,6.85,6.85,3/15/2023 12:00:00 AM,bcooney,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,NH3-N,ELA-NOxNH3,13,µg/L,3,AutoAnalyzer 3
2023031404-01,NO2,Lake Water,6.22,6.22,3/15/2023 12:00:00 AM,bcooney,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,NO2-N,ELA-NOxNH3,0,µg/L,0.3,AutoAnalyzer 3
2023031404-01,NO3,Lake Water,6.3,6.3,3/15/2023 12:00:00 AM,bcooney,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,NO3-N,ELA-NOxNH3,2,µg/L,1,AutoAnalyzer 3
2023031404-01,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-01,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-01,Part P,Lake Water,13.84,13.84,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-01,pH,Lake Water,,,3/14/2023 12:00:00 AM,shavens,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,pH,ELA-pH,6.32,SU,,Fisher Scientific Accumet pH meter
2023031404-01,Phytoplankton taxonomy,Lake Water,135,135,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,1,Zeiss invertoscope inverted microscope
2023031404-01,SRSi,Lake Water,8.09,8.09,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-01,TDN,Lake Water,8.94,8.94,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023031404-01,TDP,Lake Water,8.54,8.54,,,224 LA CB 1m,3/14/2023,,,LTER,224 Profile,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023031404-03,Alk,Lake Water,4.31,4.31,3/14/2023 12:00:00 AM,shavens,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Alk,ELA-MT100,122.2,µEq/L,,MANTECH MT-100
2023031404-03,Anions,Lake Water,19.28,19.28,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023031404-03,Anions,Lake Water,19.28,19.28,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023031404-03,Archive,Lake Water,0,0,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Archive,ELA-Archive,,,,
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023031404-03,Cations,Lake Water,16.07,16.07,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-03,Chla,Lake Water,11.44,11.44,8/3/2023 12:00:00 AM,eloewen,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Chla,ELA-Chla,1.65,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023031404-03,DIC,Lake Water,9.46,9.46,3/14/2023 12:00:00 AM,shavens,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,DIC,ELA-DIC,230,µmol/L,1.8,LI-850 LI-COR CO2/H20 Gas Analyzer
2023031404-03,NH3,Lake Water,6.85,6.85,3/15/2023 12:00:00 AM,bcooney,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,NH3-N,ELA-NOxNH3,35,µg/L,3,AutoAnalyzer 3
2023031404-03,NO2,Lake Water,6.22,6.22,3/15/2023 12:00:00 AM,bcooney,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,NO2-N,ELA-NOxNH3,0.1,µg/L,0.3,AutoAnalyzer 3
2023031404-03,NO3,Lake Water,6.3,6.3,3/15/2023 12:00:00 AM,bcooney,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,NO3-N,ELA-NOxNH3,4,µg/L,1,AutoAnalyzer 3
2023031404-03,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-03,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-03,Part P,Lake Water,13.84,13.84,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-03,pH,Lake Water,,,3/14/2023 12:00:00 AM,shavens,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,pH,ELA-pH,6.33,SU,,Fisher Scientific Accumet pH meter
2023031404-03,SRSi,Lake Water,8.09,8.09,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-03,TDN,Lake Water,8.94,8.94,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023031404-03,TDP,Lake Water,8.54,8.54,,,224 LA CB 5m,3/14/2023,,,LTER,224 Profile,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023031404-04,Alk,Lake Water,4.31,4.31,3/14/2023 12:00:00 AM,shavens,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Alk,ELA-MT100,116.1,µEq/L,,MANTECH MT-100
2023031404-04,Anions,Lake Water,19.28,19.28,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023031404-04,Anions,Lake Water,19.28,19.28,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023031404-04,Archive,Lake Water,0,0,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Archive,ELA-Archive,,,,
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023031404-04,Cations,Lake Water,16.07,16.07,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-04,Chla,Lake Water,11.44,11.44,8/3/2023 12:00:00 AM,eloewen,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Chla,ELA-Chla,0.43,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023031404-04,DIC,Lake Water,9.46,9.46,3/14/2023 12:00:00 AM,shavens,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,DIC,ELA-DIC,270,µmol/L,1.8,LI-850 LI-COR CO2/H20 Gas Analyzer
2023031404-04,NH3,Lake Water,6.85,6.85,3/15/2023 12:00:00 AM,bcooney,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,NH3-N,ELA-NOxNH3,23,µg/L,3,AutoAnalyzer 3
2023031404-04,NO2,Lake Water,6.22,6.22,3/15/2023 12:00:00 AM,bcooney,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,NO2-N,ELA-NOxNH3,0.3,µg/L,0.3,AutoAnalyzer 3
2023031404-04,NO3,Lake Water,6.3,6.3,3/15/2023 12:00:00 AM,bcooney,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,NO3-N,ELA-NOxNH3,51,µg/L,1,AutoAnalyzer 3
2023031404-04,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-04,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-04,Part P,Lake Water,13.84,13.84,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-04,pH,Lake Water,,,3/14/2023 12:00:00 AM,shavens,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,pH,ELA-pH,5.84,SU,,Fisher Scientific Accumet pH meter
2023031404-04,SRSi,Lake Water,8.09,8.09,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-04,TDN,Lake Water,8.94,8.94,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023031404-04,TDP,Lake Water,8.54,8.54,,,224 LA CB 10m,3/14/2023,,,LTER,224 Profile,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023031404-05,Alk,Lake Water,4.31,4.31,3/14/2023 12:00:00 AM,shavens,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Alk,ELA-MT100,113.3,µEq/L,,MANTECH MT-100
2023031404-05,Anions,Lake Water,19.28,19.28,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023031404-05,Anions,Lake Water,19.28,19.28,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023031404-05,Archive,Lake Water,0,0,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Archive,ELA-Archive,,,,
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023031404-05,Cations,Lake Water,16.07,16.07,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-05,Chla,Lake Water,11.44,11.44,8/3/2023 12:00:00 AM,eloewen,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Chla,ELA-Chla,0.56,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023031404-05,DIC,Lake Water,9.46,9.46,3/14/2023 12:00:00 AM,shavens,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,DIC,ELA-DIC,300,µmol/L,1.8,LI-850 LI-COR CO2/H20 Gas Analyzer
2023031404-05,NH3,Lake Water,6.85,6.85,3/15/2023 12:00:00 AM,bcooney,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,NH3-N,ELA-NOxNH3,10,µg/L,3,AutoAnalyzer 3
2023031404-05,NO2,Lake Water,6.22,6.22,3/15/2023 12:00:00 AM,bcooney,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,NO2-N,ELA-NOxNH3,0,µg/L,0.3,AutoAnalyzer 3
2023031404-05,NO3,Lake Water,6.3,6.3,3/15/2023 12:00:00 AM,bcooney,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,NO3-N,ELA-NOxNH3,68,µg/L,1,AutoAnalyzer 3
2023031404-05,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-05,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-05,Part P,Lake Water,13.84,13.84,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-05,pH,Lake Water,,,3/14/2023 12:00:00 AM,shavens,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,pH,ELA-pH,5.77,SU,,Fisher Scientific Accumet pH meter
2023031404-05,SRSi,Lake Water,8.09,8.09,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-05,TDN,Lake Water,8.94,8.94,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023031404-05,TDP,Lake Water,8.54,8.54,,,224 LA CB 15m,3/14/2023,,,LTER,224 Profile,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023031404-06,Alk,Lake Water,4.31,4.31,3/14/2023 12:00:00 AM,shavens,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Alk,ELA-MT100,100.5,µEq/L,,MANTECH MT-100
2023031404-06,Anions,Lake Water,19.28,19.28,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023031404-06,Anions,Lake Water,19.28,19.28,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023031404-06,Archive,Lake Water,0,0,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Archive,ELA-Archive,,,,
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023031404-06,Cations,Lake Water,16.07,16.07,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023031404-06,Chla,Lake Water,11.44,11.44,8/3/2023 12:00:00 AM,eloewen,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Chla,ELA-Chla,0.42,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023031404-06,DIC,Lake Water,9.46,9.46,3/14/2023 12:00:00 AM,shavens,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,DIC,ELA-DIC,397,µmol/L,1.8,LI-850 LI-COR CO2/H20 Gas Analyzer
2023031404-06,NH3,Lake Water,6.85,6.85,3/15/2023 12:00:00 AM,bcooney,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,NH3-N,ELA-NOxNH3,5,µg/L,3,AutoAnalyzer 3
2023031404-06,NO2,Lake Water,6.22,6.22,3/15/2023 12:00:00 AM,bcooney,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,NO2-N,ELA-NOxNH3,0,µg/L,0.3,AutoAnalyzer 3
2023031404-06,NO3,Lake Water,6.3,6.3,3/15/2023 12:00:00 AM,bcooney,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,NO3-N,ELA-NOxNH3,192,µg/L,1,AutoAnalyzer 3
2023031404-06,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-06,Part C/N,Lake Water,18.19,18.19,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023031404-06,Part P,Lake Water,13.84,13.84,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-06,pH,Lake Water,,,3/14/2023 12:00:00 AM,shavens,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,pH,ELA-pH,5.56,SU,,Fisher Scientific Accumet pH meter
2023031404-06,SRSi,Lake Water,8.09,8.09,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023031404-06,TDN,Lake Water,8.94,8.94,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023031404-06,TDP,Lake Water,8.54,8.54,,,224 LA CB 20m,3/14/2023,,,LTER,224 Profile,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023031404-07,Alk,Lake Water,4.31,4.31,3/14/2023 12:00:00 AM,shavens,224 LA CB 25m,3/14/2023,,,LTER,224 Profile,Alk,ELA-MT100,713.5,µEq/L,,MANTECH MT-100
2023031404-07,Anions,Lake Water,19.28,19.28,,,224 LA CB 25m,3/14/2023,,,LTER,224 Profile,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023031404-07,Anions,Lake Water,19.28,19.28,,,224 LA CB 25m,3/14/2023,,,LTER,224 Profile,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023031404-07,Archive,Lake Water,0,0,,,224 LA CB 25m,3/14/2023,,,LTER,224 Profile,Archive,ELA-Archive,,,,
